model_name,precision,recall,mAP_0.5,mAP_0.5:0.95,pi4_ort_latency,nano_gpu_latency,ov_latency,vim3_latency,pi4_tflite_fp32_latency,pi4_tflite_int8_latency
yolo6s-d33w25_224,0.64653,0.5021,0.5638,0.3684,0.072132267554601,0.0219665805498758,0.0031788953145344,0.007453,0.06862,0.03943
yolo6s-d33w25_256,0.66405,0.5387,0.597,0.39861,0.083849629163742,0.0230345356464385,0.0037385038534799,0.0079353333333333,0.0753833333333333,0.0509333333333333
yolo6s-d33w25_288,0.68069,0.55985,0.62959,0.42684,0.1138686935106912,0.0359550786018371,0.0045078579584756,0.013459,0.0958466666666666,0.0621366666666666
yolo6s-d33w25_320,0.69208,0.58521,0.65067,0.44422,0.1456310669581095,0.0391536541779835,0.0052396611372629,0.014801,0.1165433333333333,0.0780199999999999
yolo6s-d33w25_352,0.68761,0.59683,0.6649,0.45742,0.1636962525049845,0.0438038865725198,0.0059913023312886,0.0176286666666666,0.1417333333333333,0.0947366666666666
yolo6s-d33w25_384,0.70514,0.6318,0.69391,0.48746,0.1905295944213867,0.0483721836407979,0.0067322361469268,0.0181793333333333,0.1667633333333333,0.1107833333333333
yolo6s-d33w25_416,0.73256,0.63228,0.71136,0.50386,0.2343541713555653,0.0541904632250467,0.0079311211903889,0.0203863333333333,0.2016766666666666,0.13492
yolo6s-d33w25_448,0.75923,0.62678,0.71855,0.51342,0.2628403635819752,0.057768701314926,0.0087947976589202,0.0216526666666666,0.2351266666666666,0.15774
yolo6s-d33w25_480,0.739,0.65112,0.7265,0.52269,0.3106241591771443,0.0645236186186472,0.0099404823780059,0.0250243333333333,0.2697833333333333,0.1765966666666666
yolo6s-d33w5_160,0.62767,0.51881,0.56183,0.36033,0.1350408645470936,0.0415383958816528,0.0060847727457681,0.0154776666666666,0.1766,0.0614833333333333
yolo6s-d33w5_192,0.69199,0.56419,0.6327,0.42607,0.1838187428315479,0.0488576094309488,0.0074423710505167,0.0164253333333333,0.2388133333333333,0.0839833333333333
yolo6s-d33w5_224,0.69878,0.59233,0.66067,0.45236,0.2448594907919565,0.0546223759651183,0.0094446273644764,0.0192099999999999,0.3470633333333333,0.1143066666666666
yolo6s-d33w5_256,0.71832,0.61432,0.68932,0.47575,0.3000266587734222,0.0579819905757903,0.0116112522284189,0.020578,0.3408899999999999,0.1480066666666666
yolo6s-d33w5_288,0.72791,0.62724,0.70535,0.48893,0.3772254912058512,0.0871451234817504,0.0137363684177398,0.0356706666666666,0.4413533333333333,0.1931466666666666
yolo6s-d33w5_320,0.73501,0.63657,0.71228,0.4949,0.4702776141961415,0.0954306614398955,0.0165967996915181,0.038258,0.5308433333333333,0.2269999999999999
yolo6s-d33w5_352,0.77686,0.64671,0.74079,0.53073,0.5784093832969666,0.1040546000003814,0.0195039049784341,0.0450323333333333,0.64493,0.27608
yolo6s-d33w5_384,0.76703,0.68753,0.76448,0.55754,0.6443447613716126,0.1156556570529937,0.0223686369260151,0.0521973333333333,0.7660300000000001,0.3202933333333333
yolo6s-d33w5_416,0.76739,0.68992,0.7637,0.55834,0.7976510306199391,0.1432878136634826,0.0259910464286803,0.052567,0.8971399999999999,0.3846633333333333
yolo6s-d33w5_448,0.77592,0.68005,0.76909,0.56168,0.9124825123945872,0.1515691622098286,0.0292521039644876,0.057864,1.04786,0.44593
yolo6s-d33w5_480,0.77876,0.71312,0.78399,0.58023,1.0665097808837891,0.1665876082579294,0.0329245233535766,0.0623576666666666,1.19995,0.5152066666666667
yolo6s-d33w75_160,0.69913,0.54242,0.613,0.40442,0.2760566993554432,0.0780488737424214,0.0123029351234436,0.0251083333333333,0.4453299999999999,0.1279833333333333
yolo6s-d33w75_192,0.70688,0.60985,0.67413,0.46624,0.3739078017075856,0.0925455005963643,0.0153717772165933,0.0273833333333333,0.6062833333333334,0.1693866666666666
yolo6s-d33w75_224,0.7542,0.62071,0.70687,0.49473,0.5122786180178324,0.1038834623495736,0.0197418765226999,0.0338546666666666,0.8498433333333333,0.2382233333333333
yolo6s-d33w75_256,0.77093,0.64741,0.7316,0.51649,0.6288465595245362,0.1083827253182728,0.0242910230159759,0.0351683333333333,0.8349766666666666,0.29986
yolo6s-d33w75_288,0.75368,0.68264,0.75,0.53511,0.819500508705775,0.1647353347142537,0.0288014249006906,0.0679253333333333,1.1105866666666666,0.3723533333333333
yolo6s-d33w75_320,0.76904,0.69292,0.7599,0.54407,0.9903123438358308,0.1954527739683786,0.034919022321701,0.0686723333333333,1.3579466666666666,0.47668
yolo6s-d33w75_352,0.77713,0.69915,0.77407,0.56712,1.1872867985566455,0.2134861544768015,0.0407184314727782,0.0821966666666666,1.6401733333333333,0.5628366666666668
yolo6s-d33w75_384,0.78896,0.70939,0.78972,0.58297,1.3635618499914806,0.2512235395113626,0.0467214612166086,0.0871813333333333,1.9320366666666664,0.65949
yolo6s-d33w75_416,0.80156,0.71316,0.79604,0.59148,1.6782456223169964,0.3061287268002827,0.0546828520298003,0.0956853333333333,2.321003333333333,0.7827100000000001
yolo6s-d33w75_448,0.79148,0.72945,0.80187,0.59723,1.950568116903305,0.320438452164332,0.0625355045000711,0.101936,2.646203333333333,0.8841433333333333
yolo6s-d33w75_480,0.79799,0.72378,0.80431,0.60271,2.25965719183286,0.3505040268103281,0.081165698369344,0.1104846666666666,3.0525266666666666,1.028843333333333
yolo6s-d6w1_160,0.71059,0.58266,0.64895,0.43786,0.821702032883962,0.1839874529838561,0.0329935308297474,0.0700103333333333,1.363473333333333,0.3330233333333333
yolo6s-d6w1_192,0.73706,0.62915,0.70046,0.49803,1.0624636181195577,0.2318304789066314,0.0408977794647216,0.073792,1.87175,0.4712266666666666
yolo6s-d6w1_224,0.75538,0.65454,0.73021,0.52406,1.5024715006351472,0.258335731824239,0.0543720440069834,0.0831056666666666,2.6358366666666666,0.63797
yolo6s-d6w1_256,0.76536,0.66967,0.74499,0.5419,1.785883794228236,0.267903842528661,0.0667439663410186,0.0875333333333333,2.66663,0.8294200000000002
yolo6s-d6w1_288,0.77511,0.69643,0.76575,0.55902,2.3865210143725077,0.4362025960286458,0.0800905342896778,0.1402236666666666,3.478196666666667,1.0667566666666666
yolo6s-d6w1_320,0.7635,0.71182,0.77805,0.573,2.880126473903656,0.4818350466092427,0.1014873842398325,0.1540363333333333,4.285833333333334,1.3053666666666668
yolo6s-d6w1_352,0.77326,0.7157,0.78153,0.57171,3.506308715343476,0.516683098077774,0.1418999358018239,0.1818886666666666,5.1136566666666665,1.5787066666666665
yolo6s-d6w1_384,0.79934,0.70924,0.79473,0.59186,3.972578628460566,0.5746252238750457,0.1495337148507435,0.1950666666666666,6.050383333333333,1.8588833333333328
yolo6s-d6w1_416,0.79266,0.72722,0.79934,0.59909,4.730605431397756,0.724306548833847,0.1854816210269927,0.2190579999999999,7.1434066666666665,2.240636666666667
yolo6s-d6w1_448,0.79959,0.72942,0.80309,0.60573,5.544182800849279,0.7650334167480469,0.2112851961453755,0.2464653333333333,8.318226666666666,2.5385
yolo6s-d6w1_480,0.80122,0.73406,0.80857,0.61072,6.467932946681977,0.8480789967377981,0.241818930308024,0.272244,9.919583333333334,2.9622766666666664
yolo6s-d6w25_160,0.49216,0.40602,0.41543,0.25503,0.0658690885702768,0.0253605926036834,0.0033370598157246,0.0073156666666666,0.0598266666666666,0.0312933333333333
yolo6s-d6w25_192,0.5726,0.46767,0.50606,0.32736,0.0816419688860575,0.0275858970483143,0.0039310912291208,0.0078653333333333,0.0808333333333333,0.04244
yolo6s-d6w25_224,0.59181,0.50609,0.54206,0.35695,0.1116639073689778,0.0324391317367553,0.0048775470256804,0.0089123333333333,0.1110666666666666,0.0576666666666666
yolo6s-d6w25_256,0.63268,0.52799,0.57462,0.3855,0.129006221294403,0.0317618902524312,0.0057647426923115,0.0094679999999999,0.1196233333333333,0.0714566666666666
yolo6s-d6w25_288,0.65304,0.52773,0.59272,0.39887,0.1735969952742257,0.0524788053830464,0.0067849441369374,0.0158233333333333,0.1542533333333333,0.0916866666666666
yolo6s-d6w25_320,0.67201,0.55319,0.61148,0.41373,0.2065263700485229,0.0552257732550302,0.0079132044315337,0.0177383333333333,0.1846433333333333,0.1130366666666666
yolo6s-d6w25_352,0.67193,0.58235,0.63715,0.4346,0.251602150996526,0.0609866317113239,0.0092731587092081,0.0207763333333333,0.2256599999999999,0.1393033333333333
yolo6s-d6w25_384,0.65835,0.58333,0.6369,0.44438,0.2893088948726653,0.0630690928300221,0.0103137703736622,0.021733,0.2684633333333333,0.1640866666666666
yolo6s-d6w25_416,0.69132,0.58679,0.65915,0.46424,0.3531641976038615,0.0773795807361602,0.0119606073697407,0.0244253333333333,0.3231333333333333,0.19774
yolo6s-d6w25_448,0.70958,0.59493,0.67203,0.47445,0.4041343581676483,0.0817140932877858,0.013258006175359,0.0256693333333333,0.3706466666666667,0.2346033333333333
yolo6s-d6w25_480,0.72229,0.62821,0.69737,0.49733,0.4656847012042999,0.0903085645039875,0.0150741322835286,0.02971,0.4329266666666667,0.26912
yolo6s-d6w5_160,0.63674,0.52205,0.56412,0.36498,0.2222630774974822,0.0631152896086374,0.009466365178426,0.0205636666666666,0.29787,0.0953733333333333
yolo6s-d6w5_192,0.68677,0.5597,0.62918,0.42994,0.2880328361193338,0.0740567624568938,0.0115253647168476,0.0220923333333333,0.4047233333333333,0.1304499999999999
yolo6s-d6w5_224,0.71614,0.59192,0.65944,0.45604,0.393950183391571,0.0828847038745879,0.0147272109985351,0.0250376666666666,0.55767,0.18075
yolo6s-d6w5_256,0.72103,0.61257,0.6901,0.4837,0.4530805798371632,0.0871598037083943,0.0182562025388081,0.0268243333333333,0.5626099999999999,0.2288766666666667
yolo6s-d6w5_288,0.7652,0.62877,0.72228,0.51434,0.6320786841710408,0.1365472197532653,0.0215670339266458,0.045023,0.7235800000000001,0.3043766666666667
yolo6s-d6w5_320,0.7418,0.6416,0.72397,0.51555,0.7552206615606943,0.1432802780469258,0.0262442409992217,0.0490846666666666,0.8929,0.3604766666666666
yolo6s-d6w5_352,0.73652,0.66572,0.73227,0.52368,0.8887099730968475,0.1542791295051574,0.0307575023174285,0.0567489999999999,1.0873,0.4373733333333333
yolo6s-d6w5_384,0.77497,0.65999,0.74824,0.54609,1.0253670156002046,0.1704694453875223,0.0352047018210092,0.0651473333333333,1.2569433333333333,0.5079166666666667
yolo6s-d6w5_416,0.79333,0.68528,0.77299,0.57144,1.2547678112983705,0.2101120861371358,0.0408909904956817,0.0673196666666666,1.5051100000000002,0.6046333333333332
yolo6s-d6w5_448,0.773,0.69671,0.76966,0.56806,1.4762904858589172,0.2206718715031941,0.0532994218667347,0.072604,1.73342,0.6978399999999999
yolo6s-d6w5_480,0.77307,0.69516,0.7732,0.57273,1.7196349398295083,0.2405286236604054,0.0532168686389922,0.0797346666666666,2.0154633333333334,0.8121233333333334
yolo6s-d6w75_160,0.6935,0.55117,0.62127,0.41209,0.462908749183019,0.119328403075536,0.0193314468860626,0.0339996666666666,0.7364333333333333,0.20423
yolo6s-d6w75_192,0.72422,0.6086,0.67619,0.47093,0.6122682603200277,0.1435472432772318,0.02429603377978,0.0369766666666666,0.99788,0.2665466666666667
yolo6s-d6w75_224,0.73693,0.63483,0.70682,0.49985,0.8309801614284514,0.1599608544508615,0.0313486687342325,0.0447823333333333,1.4145500000000002,0.3773866666666667
yolo6s-d6w75_256,0.76118,0.65158,0.72883,0.52091,1.0224559966723124,0.1646393171946207,0.0388087634245554,0.0468353333333333,1.408826666666667,0.4851499999999999
yolo6s-d6w75_288,0.76578,0.67224,0.74995,0.54434,1.3773699748516082,0.25529736439387,0.0459861882527668,0.0874699999999999,1.850593333333333,0.6031433333333333
yolo6s-d6w75_320,0.78379,0.67032,0.75759,0.54483,1.6268831940491992,0.3019711701075235,0.0558495597044626,0.0900843333333333,2.279916666666667,0.7666333333333334
yolo6s-d6w75_352,0.78442,0.67119,0.7576,0.54775,1.923119114637375,0.3228191272417705,0.0669509128729502,0.1067706666666666,2.7645666666666666,0.9179833333333334
yolo6s-d6w75_384,0.78252,0.70806,0.78297,0.58274,2.2694628020127614,0.3810416611035664,0.0802127027511596,0.113828,3.2167,1.04424
yolo6s-d6w75_416,0.77566,0.71247,0.78114,0.5841,2.7004700338840486,0.4664012749989827,0.097278340657552,0.126756,3.853313333333333,1.2961266666666666
yolo6s-d6w75_448,0.77586,0.72199,0.79024,0.58973,3.12725185195605,0.483256618976593,0.1126126174132028,0.135623,4.391466666666666,1.4378700000000002
yolo6s-d6w75_480,0.77831,0.71832,0.78999,0.59089,3.675983208815257,0.5243374284108481,0.1314681875705718,0.1474466666666666,5.09744,1.6563166666666664
yolo7l_160,0.73777,0.61849,0.69438,0.48475,0.4260666739940643,0.1079476908842722,0.0178090484937031,0.0544543333333333,0.5680499999999999,0.1897033333333333
yolo7l_192,0.76914,0.66769,0.74434,0.54032,0.5759638468424478,0.1364540056387582,0.0217998174826303,0.070052,0.78231,0.2629366666666666
yolo7l_224,0.80057,0.69381,0.77638,0.57461,0.7812328724066416,0.1641389938195546,0.0275360631942748,0.0934096666666666,1.08929,0.3635066666666667
yolo7l_256,0.79283,0.71304,0.79106,0.59146,0.9612726855278014,0.1833333114782969,0.0349295230706532,0.1161256666666666,1.1278933333333334,0.45858
yolo7l_288,0.80522,0.73517,0.8083,0.60814,1.2688180156548818,0.2611947361628214,0.0405443648497263,0.1758116666666667,1.4632833333333333,0.5973233333333333
yolo7l_320,0.8135,0.74567,0.822,0.62089,1.5221107256412505,0.2937574795881907,0.0487334251403808,0.2057923333333333,1.7826966666666666,0.7107033333333334
yolo7l_352,0.81824,0.75437,0.82995,0.63115,1.8550803232192996,0.3328129315376281,0.0573837709426879,0.2460643333333333,2.130826666666666,0.86434
yolo7l_384,0.82271,0.75712,0.83724,0.64305,2.153037235736847,0.3803153089682261,0.0700504354635874,0.2800933333333333,2.5746333333333333,1.0101133333333332
yolo7l_416,0.82065,0.77088,0.84379,0.65095,2.536516971985499,0.4595822803179423,0.0830989619096119,0.335364,3.021473333333333,1.19081
yolo7l_448,0.81628,0.77704,0.84579,0.65787,2.965688650608063,0.503442618449529,0.0977389645576476,0.3777563333333333,3.491666666666667,1.3845733333333332
yolo7l_480,0.81659,0.78283,0.84843,0.65955,3.4290674742062888,0.5665704957644144,0.109007886648178,0.4425076666666667,4.03488,1.5855033333333337
yolo7m_160,0.70161,0.60824,0.66986,0.4594,0.2493685181935628,0.0722674036026,0.0120690353711445,0.040269,0.3014866666666667,0.1190466666666666
yolo7m_192,0.73429,0.65715,0.7191,0.51517,0.3344179058074951,0.0906856250762939,0.0143100575606027,0.0519893333333333,0.4091799999999999,0.1635766666666666
yolo7m_224,0.78396,0.67083,0.75367,0.55164,0.4621951679388681,0.1093304546674092,0.017975921233495,0.068694,0.5725600000000001,0.2271233333333333
yolo7m_256,0.78376,0.69285,0.77319,0.56894,0.5737195217609404,0.1212129970391591,0.0218131768703459,0.084877,0.6120333333333333,0.2925966666666666
yolo7m_288,0.79841,0.71225,0.794,0.59169,0.7589747325579325,0.1763584117094675,0.0257491350173949,0.126943,0.79546,0.3716666666666666
yolo7m_320,0.78399,0.73987,0.80626,0.60373,0.9178828052679696,0.2028273975849151,0.0307152521610259,0.1440703333333333,0.9865666666666668,0.4576833333333334
yolo7m_352,0.80832,0.73834,0.8139,0.61083,1.1011877433458963,0.233875530163447,0.0361010456085204,0.1672,1.191973333333333,0.5515599999999999
yolo7m_384,0.80276,0.75569,0.82274,0.62734,1.3108362217744192,0.2596301901340485,0.0467885061105091,0.2024703333333333,1.4004900000000002,0.6403500000000001
yolo7m_416,0.8213,0.75611,0.83337,0.63954,1.5547457909584044,0.3192768510182698,0.0487671275933583,0.2348766666666666,1.6751766666666663,0.7669466666666667
yolo7m_448,0.8248,0.75817,0.83645,0.64619,1.8028125854333243,0.348462598323822,0.0554348830382028,0.2682376666666666,1.9500566666666668,0.8807200000000001
yolo7m_480,0.81044,0.77355,0.84144,0.64881,2.0702444926897687,0.3916559994220733,0.0628552293777465,0.2917309999999999,2.231953333333333,0.9972666666666666
yolo7n_160,0.60964,0.46689,0.51726,0.32558,0.0464041030406951,0.0275429975986479,0.0023405750592549,0.0130759999999999,0.0319733333333333,0.0256533333333333
yolo7n_192,0.64679,0.51505,0.57553,0.37982,0.0628360529740651,0.0271010541915893,0.0027756885687509,0.016611,0.0446633333333333,0.0354433333333333
yolo7n_224,0.67908,0.55647,0.62164,0.42139,0.0862523527940114,0.0296896922588347,0.0038611698150634,0.0222586666666666,0.06226,0.0483833333333333
yolo7n_256,0.68891,0.59035,0.65196,0.44891,0.1056564191977182,0.0326630556583404,0.00406321366628,0.0269063333333333,0.0797033333333333,0.0638333333333333
yolo7n_288,0.70886,0.59051,0.66697,0.46408,0.1408695495128631,0.0442596058050791,0.004974220196406,0.04019,0.1029899999999999,0.08267
yolo7n_320,0.71098,0.62294,0.69032,0.48191,0.1700870283444722,0.0511281931400298,0.0056744952996571,0.04726,0.1265666666666667,0.10297
yolo7n_352,0.73419,0.63019,0.71116,0.49772,0.2026516699790953,0.0588865939776102,0.0066651992003122,0.0590346666666666,0.15742,0.12421
yolo7n_384,0.75243,0.64807,0.72592,0.5221,0.2385933530330657,0.0659357897440591,0.0075619192918141,0.0617536666666666,0.18752,0.1488199999999999
yolo7n_416,0.73829,0.67659,0.74514,0.54082,0.2783723044395447,0.0785474145412444,0.0087590865294138,0.072533,0.2218099999999999,0.17917
yolo7n_448,0.77584,0.67312,0.76214,0.56052,0.3413447705904642,0.0876471722126007,0.0098906429608662,0.0861393333333333,0.2582233333333333,0.2019033333333333
yolo7n_480,0.76711,0.68027,0.76022,0.56131,0.3666246104240417,0.0988205198446909,0.0109729115168253,0.098228,0.2955266666666666,0.2369933333333333
yolo7s_160,0.69566,0.55261,0.62222,0.41795,0.1269467747211456,0.0414503701527912,0.0061373261610666,0.024952,0.1253933333333333,0.0630999999999999
yolo7s_192,0.71973,0.60254,0.67483,0.46975,0.1785889840126037,0.0507488433519998,0.0073427883783976,0.0330023333333333,0.1717033333333333,0.0882133333333333
yolo7s_224,0.75321,0.64352,0.72304,0.51516,0.237462967634201,0.0604375966389973,0.0090644299983977,0.042932,0.2368433333333333,0.12442
yolo7s_256,0.74384,0.67844,0.74491,0.54171,0.292595742146174,0.068457224369049,0.0110820841789245,0.0517986666666666,0.26691,0.1579966666666666
yolo7s_288,0.76942,0.67901,0.76025,0.55704,0.3812064850330352,0.0967078419526417,0.0128761033217111,0.083421,0.34321,0.2026233333333333
yolo7s_320,0.7845,0.70984,0.7812,0.57701,0.4633074220021565,0.1094381539026895,0.0150294991334279,0.0978226666666666,0.42362,0.2509533333333333
yolo7s_352,0.79293,0.70805,0.78872,0.585,0.5686709066232045,0.1253889540831248,0.017442599137624,0.110579,0.5087999999999999,0.3027066666666667
yolo7s_384,0.79853,0.71901,0.79853,0.59394,0.666597315867742,0.1387616237004597,0.0199963657061258,0.1321286666666666,0.6140966666666667,0.35443
yolo7s_416,0.81327,0.73762,0.81778,0.62059,0.7842915479342142,0.168157394727071,0.0234055463473001,0.1556436666666666,0.7183566666666666,0.4271233333333333
yolo7s_448,0.80325,0.74589,0.81865,0.62277,0.922949784596761,0.1837808791796366,0.0262937982877095,0.1748846666666666,0.8433733333333334,0.4903566666666667
yolo7s_480,0.81482,0.74746,0.82319,0.62758,1.0743425703048708,0.2090012721220652,0.0297627882162729,0.1902516666666666,0.9728166666666668,0.56194
yolo8d1w25_160,0.62069,0.48005,0.52932,0.34183,0.0484884854157765,0.0274904123942056,0.002707534233729,0.0099253333333333,0.0339433333333333,0.0239433333333333
yolo8d1w25_192,0.65628,0.53105,0.58567,0.39361,0.0674415258566538,0.0286747348308562,0.0031633786360422,0.0132153333333333,0.0488899999999999,0.03254
yolo8d1w25_224,0.71048,0.55958,0.63759,0.43787,0.0904321614901224,0.02928298274676,0.0040049672126769,0.0166613333333333,0.0669333333333333,0.0454566666666666
yolo8d1w25_256,0.70975,0.57548,0.65558,0.45817,0.106721045176188,0.0318267528216043,0.0046665660540262,0.0213803333333333,0.0873033333333333,0.0588033333333333
yolo8d1w25_288,0.72905,0.6193,0.69475,0.49429,0.1442730796337127,0.0447524750232696,0.0055881317456562,0.030346,0.10847,0.0790733333333333
yolo8d1w25_320,0.72905,0.6193,0.69475,0.49429,0.1718219049771626,0.0500796333948771,0.0063605348269144,0.0355833333333333,0.1388766666666666,0.0970366666666666
yolo8d1w25_352,0.75145,0.65171,0.7294,0.52441,0.2094657405217488,0.0559828023115793,0.0076700580120085,0.043025,0.1647233333333333,0.12291
yolo8d1w25_384,0.75145,0.65171,0.7294,0.52441,0.2571179068088531,0.0621343040466307,0.0083650147914885,0.047442,0.2031333333333333,0.1462133333333333
yolo8d1w25_416,0.75602,0.68119,0.75105,0.54947,0.3143427455425262,0.0739816073576608,0.0098591864109038,0.0572616666666666,0.2407133333333333,0.1792
yolo8d1w25_448,0.75602,0.68119,0.75105,0.54947,0.3560904065767924,0.0807628166675567,0.0107953413327534,0.0676536666666666,0.2822166666666667,0.2066033333333333
yolo8d1w25_480,0.77057,0.68895,0.76952,0.56998,0.4092321467399597,0.0901017999649047,0.0122757832209268,0.074784,0.3217833333333333,0.2448466666666666
yolo8d1w5_160,0.70103,0.54886,0.61822,0.41523,0.1485954550902048,0.0467738461494445,0.0072177207469939,0.0198843333333333,0.1283033333333333,0.0647333333333333
yolo8d1w5_192,0.72008,0.61122,0.67564,0.47268,0.1915104154745737,0.0523918457825978,0.0095692908763885,0.0265556666666666,0.1793933333333333,0.09219
yolo8d1w5_224,0.74435,0.64027,0.71687,0.51468,0.2794980418682098,0.0624841491381326,0.0106380756696064,0.0348746666666666,0.2438133333333333,0.13321
yolo8d1w5_256,0.76176,0.67028,0.74503,0.54313,0.3240333533287048,0.0683382904529571,0.0125869635740915,0.0430923333333333,0.3117833333333333,0.1672033333333333
yolo8d1w5_288,0.78033,0.68087,0.76401,0.56224,0.4436600689093271,0.1093301240603128,0.0147328746318816,0.06369,0.39588,0.2179533333333333
yolo8d1w5_320,0.78848,0.69746,0.77892,0.57892,0.5231459661324819,0.1208994813760121,0.0174701964855193,0.073471,0.4910833333333333,0.2770933333333333
yolo8d1w5_352,0.79806,0.70388,0.78639,0.58633,0.6238143595059712,0.1341518823305765,0.0245699111620584,0.08866,0.6079066666666667,0.3293799999999999
yolo8d1w5_384,0.80111,0.71096,0.79602,0.59676,0.7429663340250651,0.1562218677997588,0.0238795276482899,0.099999,0.72196,0.3947866666666666
yolo8d1w5_416,0.82151,0.72084,0.80979,0.60919,0.871778819958369,0.1932320435841877,0.0275213432312011,0.1173599999999999,0.8458533333333333,0.47449
yolo8d1w5_448,0.80166,0.74048,0.81442,0.61732,1.030819884141286,0.2075445862611134,0.031420137087504,0.1331689999999999,0.97899,0.5452933333333333
yolo8d1w5_480,0.80878,0.73697,0.82,0.62503,1.189524088303248,0.2369573418299357,0.0356206464767455,0.1523553333333333,1.12973,0.6319866666666667
yolo8d1w75_160,0.73527,0.58592,0.65672,0.44776,0.2859600706895192,0.0847262557347615,0.0135120284557342,0.031747,0.3252866666666666,0.12698
yolo8d1w75_192,0.72225,0.65242,0.70875,0.5043,0.397660109202067,0.0973579557736714,0.0188973295688628,0.04321,0.45909,0.17954
yolo8d1w75_224,0.77449,0.67269,0.74843,0.54364,0.5379501124223074,0.1159268347422281,0.0208201348781585,0.0573946666666666,0.6309266666666666,0.2581133333333333
yolo8d1w75_256,0.77056,0.70141,0.77341,0.57151,0.6640191678206125,0.12195801059405,0.0257461722691853,0.069254,0.74615,0.3310266666666666
yolo8d1w75_288,0.80911,0.70184,0.78995,0.58874,0.8751777724424997,0.1818079451719919,0.0307912631829579,0.1037856666666666,0.9663733333333332,0.4329733333333334
yolo8d1w75_320,0.79884,0.72144,0.80162,0.60257,1.0611680134137471,0.2153026696046193,0.042530216773351,0.1219593333333333,1.2032333333333334,0.5273533333333332
yolo8d1w75_352,0.79694,0.74424,0.81153,0.61307,1.265209374030431,0.2433380285898844,0.043386548757553,0.151474,1.4637400000000005,0.6464933333333334
yolo8d1w75_384,0.81144,0.7473,0.82155,0.62623,1.4945243708292644,0.2700717516740163,0.050373016198476,0.1725416666666666,1.7313866666666666,0.7318166666666667
yolo8d1w75_416,0.79921,0.76043,0.82469,0.62962,1.7960140645504,0.3463064086437225,0.0585811058680216,0.1979293333333333,2.0421633333333333,0.8831133333333333
yolo8d1w75_448,0.81464,0.76248,0.83361,0.64282,2.102374316453934,0.3687800248463948,0.0678034750620524,0.220599,2.394486666666667,0.9894666666666666
yolo8d1w75_480,0.82295,0.75542,0.83414,0.64515,2.429049850702285,0.416305181980133,0.0815642269452412,0.248644,2.7388833333333333,1.1616866666666663
yolo8d33w1_160,0.71743,0.59179,0.66288,0.45084,0.3339598655700682,0.0872578064600626,0.0152592130502064,0.0366359999999999,0.5241233333333334,0.1463133333333333
yolo8d33w1_192,0.74129,0.64843,0.71495,0.50405,0.4526254022121429,0.1133569387594858,0.0188445854187011,0.049793,0.7110833333333333,0.2024833333333333
yolo8d33w1_224,0.76978,0.67192,0.74847,0.53764,0.6409719816843668,0.1347559547424316,0.0232746950785318,0.0627953333333333,0.99824,0.2756033333333333
yolo8d33w1_256,0.78701,0.69619,0.77295,0.55985,0.742406183083852,0.1485284749666849,0.0296114873886108,0.077838,0.9922,0.3545133333333333
yolo8d33w1_288,0.79422,0.71368,0.78722,0.57292,1.0040142345428464,0.2092237472534179,0.0344574077924092,0.1187303333333333,1.28407,0.45861
yolo8d33w1_320,0.79749,0.72276,0.79796,0.5829,1.1964122049013772,0.2400596113999684,0.0415600538253783,0.1438386666666666,1.5659366666666663,0.5476033333333333
yolo8d33w1_352,0.80167,0.73693,0.80474,0.59395,1.4938249774773915,0.2689409935474395,0.0485038812955219,0.170359,1.8948866666666664,0.6588933333333333
yolo8d33w1_384,0.8007,0.75094,0.81155,0.6084,1.6922403037548062,0.3016264553864796,0.0570400778452554,0.186736,2.239733333333333,0.7671766666666667
yolo8d33w1_416,0.80548,0.75965,0.82331,0.61852,2.009614094495773,0.3676675232251485,0.0657833178838093,0.2151809999999999,2.639623333333333,0.9189066666666666
yolo8d33w1_448,0.816,0.75604,0.82657,0.6253,2.410908494790395,0.3992791330814361,0.0809446581204732,0.2414549999999999,3.0799,1.05725
yolo8d33w1_480,0.82578,0.75458,0.83189,0.63477,2.7764383244514463,0.4473747352759043,0.088128212292989,0.281592,3.547363333333333,1.2098066666666665
yolo8d33w75_160,0.71626,0.56607,0.63583,0.42559,0.1946318054199218,0.0585601957639058,0.010692788362503,0.025575,0.28304,0.08943
yolo8d33w75_192,0.73765,0.62692,0.69494,0.48476,0.2676289451122284,0.0734449823697407,0.0121907575925191,0.0328363333333333,0.3808533333333333,0.1228066666666666
yolo8d33w75_224,0.75883,0.66175,0.72835,0.51735,0.369286393324534,0.0868257443110147,0.0147883570194243,0.0440173333333333,0.5389766666666667,0.17437
yolo8d33w75_256,0.77182,0.67451,0.75072,0.53816,0.45022718667984,0.0930688798427581,0.0180414799849192,0.0511943333333333,0.5299233333333334,0.2222533333333333
yolo8d33w75_288,0.78129,0.69377,0.76875,0.55703,0.5847204156716664,0.1341486907005309,0.0214291520913441,0.080384,0.69125,0.2790533333333333
yolo8d33w75_320,0.78276,0.71049,0.78252,0.56955,0.7013585376739503,0.1580123225847879,0.0252888373533884,0.0958546666666666,0.8549166666666667,0.3477033333333333
yolo8d33w75_352,0.79661,0.72303,0.79576,0.57855,0.8763825476169588,0.1777069036165872,0.0293952973683674,0.114677,1.050533333333333,0.4218033333333333
