mAP_0.5:0.95_voc,mAP_0.5_voc,precision_voc,recall_voc,mAP_0.5:0.95_sku,mAP_0.5_sku,precision_sku,recall_sku,mAP_0.5:0.95_wider,mAP_0.5_wider,precision_wider,recall_wider,mAP_0.5:0.95_coco,mAP_0.5_coco,precision_coco,recall_coco,nano_gpu_latency,openvino_latency,vim3_latency,raspi4_tflite_latency,orange_pi_latency,a40_trt_latency,pi5_ort_latency,pi4_ort_latency,model_name,model_family
0.56046,0.75934,0.77104,0.68492,0.45763,0.79555,0.83906,0.72056,0.2027,0.38692,0.72425,0.33122,0.2521140007246543,0.3681338949875415,0.5556761861473957,0.3469009801783792,27.5804555416106,4.0514536698658,18.5796666666666,78.0366666666666,22.384500000000003,1.3605833053588,27.973432540893494,93.7818698088327,yolo8d67w25_256,YOLOv8
0.58176,0.78471,0.8025,0.69766,0.48373,0.82264,0.85311,0.7473,0.22258,0.42469,0.74865,0.36336,0.2760202162283717,0.4001798430655047,0.5740218634874639,0.3715535959284432,39.9324258168538,4.8354029655456,27.3496666666666,98.2466666666666,26.06044,1.4051103591918,38.2053065299987,126.28486911455781,yolo8d67w25_288,YOLOv8
0.6007,0.7973,0.79373,0.71564,0.50539,0.8434,0.86829,0.77141,0.24518,0.46158,0.76321,0.39529,0.2956500537153455,0.4252330511952001,0.5904845654381965,0.3943168553597118,44.161365032196,5.537842114766399,31.937,125.0,28.46347,1.452476978302,47.311772108078,155.8951942125955,yolo8d67w25_320,YOLOv8
0.61222,0.80828,0.80556,0.7283,0.52135,0.85852,0.88207,0.78386,0.26293,0.4938,0.77531,0.42387,0.3138551117054866,0.4466135394385289,0.5990086527437544,0.4129589887828507,48.280766010284296,6.565881967544399,37.076,149.7533333333333,30.892843333333303,1.4928936958312,58.2243573665618,185.09175380071,yolo8d67w25_352,YOLOv8
0.62777,0.82241,0.81548,0.74074,0.53432,0.86905,0.88344,0.79636,0.27896,0.52237,0.78718,0.45112,0.3273592141422988,0.4653364297448344,0.6210011658743703,0.4222128219515073,59.235903024673405,7.3318620522816,42.822,181.7333333333333,35.1226433333332,1.5337800979614,70.7490158081054,225.0707161426544,yolo8d67w25_384,YOLOv8
0.63629,0.82539,0.81377,0.74746,0.54761,0.88069,0.89287,0.80798,0.29423,0.54698,0.79537,0.47198,0.3399911419638067,0.4798684043276009,0.6197458756302312,0.4416379075879405,65.4648884137471,8.5429914792378,50.5663333333333,213.7099999999999,40.51598,1.5995287895202002,84.8742485046386,262.0476675033569,yolo8d67w25_416,YOLOv8
0.64001,0.83227,0.82182,0.74628,0.53926,0.88491,0.89611,0.81293,0.30845,0.57302,0.80919,0.49492,0.3501529517777369,0.4916223090538835,0.6268104897837125,0.4517687619996668,70.2417826652526,9.3813963731129,58.538333333333306,245.85666666666668,44.8863933333333,1.6361117362976,101.1722552776336,306.27719680468243,yolo8d67w25_448,YOLOv8
0.64663,0.83755,0.81472,0.75839,0.56318,0.89278,0.9024,0.82217,0.32195,0.59561,0.81622,0.51605,0.3605140928887888,0.5051400683398954,0.6327269702702688,0.4593105233507737,80.1347577571868,10.6827020645141,68.5253333333333,294.04,50.9519833333332,1.712839603424,115.9267735481262,351.0841870307922,yolo8d67w25_480,YOLOv8
0.52647,0.72859,0.76441,0.65268,0.37231,0.67643,0.78522,0.57234,0.15483,0.29582,0.66857,0.24232,0.2249910834343698,0.3342549303545807,0.541979216408395,0.3161205300913737,40.7640357812245,6.470921039581199,18.146,125.8833333333333,23.3903066666666,1.8650722503662,37.8185665607452,126.8336021900176,yolo8d67w5_160,YOLOv8
0.56817,0.76606,0.77154,0.70228,0.42653,0.74766,0.82124,0.65861,0.18248,0.34672,0.7133,0.28734,0.2682728311847755,0.3903705168722337,0.5853226219589628,0.3619706203822719,47.6789398988087,7.932842969894299,23.3146666666666,174.3933333333333,24.5596733333333,1.8837523460388,46.4609718322753,165.1916329065958,yolo8d67w5_192,YOLOv8
0.59996,0.79589,0.79449,0.72722,0.43081,0.78899,0.84028,0.7078,0.21107,0.39533,0.73759,0.33177,0.3025852788658374,0.4339750197111926,0.5922704645077602,0.4036563507967569,55.9632897377013,9.460734526316202,31.1266666666666,233.1866666666666,34.2751533333333,1.940004825592,66.1462843418121,233.65357597668958,yolo8d67w5_224,YOLOv8
0.62484,0.81552,0.82814,0.74355,0.5057,0.83403,0.86799,0.75835,0.23429,0.43736,0.75956,0.36764,0.3289587355253583,0.4695244299858789,0.6370004807010099,0.4298307187396622,61.332714160283295,11.2580923239389,38.1926666666666,275.45,40.1044866666666,1.9582295417785,77.9076194763183,274.4831184546152,yolo8d67w5_256,YOLOv8
0.64167,0.83299,0.8268,0.75994,0.52559,0.85628,0.87944,0.78485,0.25571,0.4739,0.77448,0.40206,0.3531969703688062,0.4991718140982815,0.6384211697494007,0.4593648144249622,93.2913549741108,13.0619418621062,57.0446666666666,350.87,48.9782833333333,2.0441055297851,105.0899577140808,356.86162710189814,yolo8d67w5_288,YOLOv8
0.65784,0.84458,0.81795,0.78163,0.5445,0.8737,0.89073,0.80421,0.27929,0.51466,0.78408,0.43878,0.3742917420244444,0.5238866688498611,0.6533131290196765,0.4796660684864509,104.2799115180969,17.0088263352711,66.2393333333333,435.0266666666666,57.5032566666666,2.1226835250854,130.2612972259521,442.6177076498667,yolo8d67w5_320,YOLOv8
0.66454,0.84823,0.8299,0.7853,0.55642,0.8842,0.89837,0.81577,0.29684,0.54632,0.79825,0.46868,0.3883393619460611,0.5414104105425267,0.6665832228549078,0.4966186519875328,116.4599490165709,17.8180909156798,77.2203333333333,526.97,67.9287566666666,2.1955966949462,162.8248023986816,543.0827176570892,yolo8d67w5_352,YOLOv8
0.67658,0.85908,0.83327,0.78996,0.56563,0.89058,0.90128,0.8294,0.31261,0.57445,0.8148,0.49212,0.4035572320772868,0.5559607371749063,0.6748381959163197,0.5069616314000552,131.1224516232808,20.5941490332285,89.3983333333333,637.2166666666667,71.49333666666651,2.2280883789062,189.68479037284848,618.7272075812022,yolo8d67w5_384,YOLOv8
0.6812,0.86229,0.82949,0.80157,0.57395,0.89977,0.9085,0.83477,0.32948,0.59928,0.81889,0.51715,0.4160507260318393,0.5710593357913735,0.6743470946358024,0.5182829446631521,167.7617061138152,23.8544956843058,104.20099999999992,744.4733333333335,84.7582899999999,2.4690747261047004,232.989342212677,745.3914523124694,yolo8d67w5_416,YOLOv8
0.6892,0.86648,0.83551,0.80202,0.56112,0.90205,0.90901,0.83897,0.34238,0.62299,0.82779,0.53781,0.4238364749527204,0.580990247525836,0.6884402487106905,0.5198744415618941,180.0071334838866,27.1234015623728,117.6546666666666,864.4933333333333,95.3922666666666,2.5921368598937,271.076021194458,891.0405977567036,yolo8d67w5_448,YOLOv8
0.69188,0.87018,0.82864,0.81636,0.58475,0.90832,0.91038,0.84811,0.35453,0.64567,0.84037,0.55917,0.4365307944601081,0.5966331419990246,0.6911040683328035,0.536157917407887,214.38581943511952,30.4287842909494,134.7623333333333,1009.9133333333332,107.4801866666666,2.6969790458679,316.30366921424866,1021.871722539266,yolo8d67w5_480,YOLOv8
0.57657,0.77318,0.79468,0.70525,0.40588,0.70211,0.81253,0.58428,0.17542,0.32991,0.71157,0.26158,0.2727306736275067,0.3962248740170048,0.602753081742803,0.3690227586837519,124.7627556324004,19.741423924763897,46.1843333333333,625.4266666666667,46.5196666666666,3.4792590141296,143.8862669467926,484.234218597412,yolo8l_160,YOLOv8
0.61651,0.80858,0.81341,0.74833,0.46672,0.78285,0.84821,0.68614,0.20751,0.38621,0.74238,0.3103,0.3145429404842704,0.4493575302413178,0.62496643756828,0.408689315845779,150.5754367510477,25.3108139832814,63.3563333333333,878.0899999999999,54.379013333333305,3.5252594947814,187.6240301132202,655.4028884569805,yolo8l_192,YOLOv8
0.64913,0.83662,0.83426,0.77478,0.45954,0.81663,0.85755,0.73756,0.23677,0.43326,0.75722,0.35652,0.3510636891420271,0.4953364362680381,0.6505139548887268,0.4546856772842272,179.4554070631662,32.5988634427387,79.35966666666661,1204.0466666666666,69.10400999999999,3.6831068992614,278.2753384113312,910.1032785574597,yolo8l_224,YOLOv8
0.66846,0.85096,0.84196,0.78897,0.5332,0.85619,0.88467,0.78091,0.26096,0.47607,0.77789,0.39519,0.376793229682461,0.5260889112388412,0.6676653237440083,0.4855366563703563,197.9604176680246,41.5186667442321,101.768,1401.95,82.1251066666666,3.7466764450073,298.3779180049896,1130.348882675171,yolo8l_256,YOLOv8
0.6881,0.8683,0.81091,0.81105,0.55108,0.87548,0.8949,0.80624,0.28219,0.51329,0.78688,0.43181,0.4019685484678348,0.5558907839107868,0.6899551685031076,0.511201852373399,289.7302349408467,51.4852460225423,149.83466666666658,1811.5733333333333,106.04199333333332,4.1157007217407005,412.0954144001007,1505.59668580691,yolo8l_288,YOLOv8
0.6918,0.87068,0.81603,0.82092,0.56554,0.8894,0.90025,0.82414,0.30664,0.5553,0.80572,0.46838,0.4239372846399226,0.5820612816784237,0.6894096429844684,0.5351059545807745,321.7864576975504,59.309240976969306,181.3163333333333,2207.2133333333327,123.9471666666666,4.2005681991577,505.9030890464783,1799.2129445075989,yolo8l_320,YOLOv8
0.70893,0.88283,0.82629,0.82502,0.57317,0.89742,0.90589,0.83305,0.32415,0.5843,0.81822,0.49671,0.4361350461816358,0.5988184460459556,0.689070045965304,0.5532689903792016,362.1291446685791,73.92113208770749,217.9493333333333,2656.423333333333,149.9530566666666,4.5958018302917,624.5391702651978,2178.843588034312,yolo8l_352,YOLOv8
0.71713,0.8917,0.82544,0.84403,0.58102,0.90474,0.90892,0.84582,0.33877,0.61231,0.82995,0.52247,0.4506130198339862,0.615751828461201,0.713541252068431,0.5654215165447244,389.19540643692005,101.3047262032826,241.0043333333333,3175.523333333333,167.5567366666666,4.7258973121643,724.956624507904,2494.27144130071,yolo8l_384,YOLOv8
0.72313,0.89044,0.82903,0.83475,0.58721,0.90942,0.91036,0.85178,0.35677,0.63882,0.83576,0.54806,0.464743334826463,0.6311414729878538,0.7111340370901964,0.5840303994917914,487.1725300947824,106.5825871626535,282.7566666666667,3722.6866666666656,199.3695433333333,5.4917645454406,893.7135601043701,3025.005204677582,yolo8l_416,YOLOv8
0.72257,0.89278,0.83663,0.8326,0.57097,0.90883,0.90961,0.84976,0.36906,0.66194,0.84291,0.57179,0.4721110213119383,0.6388115065493094,0.7108621272480841,0.5866397781249665,519.9935138225555,120.3796434402465,320.752,4321.703333333334,222.95420333333328,5.668640136718699,1049.5357310771942,3563.0656941731772,yolo8l_448,YOLOv8
0.72747,0.89461,0.82844,0.85116,0.59458,0.91549,0.91588,0.86129,0.37991,0.68353,0.84888,0.59196,0.4818247724524789,0.6485078911812426,0.7317478380066579,0.5874133786764386,580.6808853149414,144.77842211723322,371.821,4954.906666666667,252.20937,6.1043930053710005,1228.5266768932345,4161.677858432133,yolo8l_480,YOLOv8
0.52354,0.73435,0.76709,0.6714,0.35876,0.63308,0.76862,0.50842,0.16284,0.30697,0.69021,0.24275,0.2515259402568328,0.3670421134218846,0.5877718808971432,0.3435400749200226,73.9288727442423,12.3075731595357,29.2106666666666,316.35,30.54073,2.4358248710632,75.7081496715545,241.6224618752797,yolo8m_160,YOLOv8
0.56736,0.77917,0.79273,0.71944,0.42222,0.71796,0.81707,0.60945,0.19226,0.35797,0.72506,0.28915,0.2936072733939184,0.4212980172695111,0.6233004531882242,0.3853649879553523,87.50216722488389,14.4114442666371,37.436,436.4833333333333,36.0996466666666,2.4102759361267,96.1185705661773,334.9970352649689,yolo8m_192,YOLOv8
0.5914,0.79933,0.811,0.73254,0.4267,0.76599,0.82914,0.67665,0.21912,0.40381,0.75779,0.33026,0.3304206971125886,0.4683160504855609,0.6534525635085898,0.4278538279444502,102.5721816221872,18.1345522403716,49.8093333333333,613.8466666666668,48.1867033333332,2.6146817207336004,130.0333130359649,463.5904494921366,yolo8m_224,YOLOv8
0.61611,0.82033,0.81749,0.75995,0.50373,0.81894,0.86162,0.73678,0.24365,0.44796,0.76634,0.37124,0.3554960935287005,0.4994307042778816,0.6488425661250421,0.4585296074600483,109.8134716351826,22.2064320246378,59.632,648.5733333333334,57.1659033333333,2.5875091552734,155.1383435726165,550.0674951076508,yolo8m_256,YOLOv8
0.63173,0.82761,0.83301,0.75646,0.52727,0.84602,0.872,0.77326,0.26466,0.48441,0.78871,0.40529,0.3809456245260675,0.5317362033811184,0.6650458807493774,0.4900599177928096,161.27014954884842,26.074821949005003,90.8683333333333,844.8533333333334,67.2599666666666,2.855520248413,209.0296232700348,732.4935539563496,yolo8m_288,YOLOv8
0.64691,0.84104,0.83141,0.77119,0.54674,0.86695,0.88893,0.79319,0.28761,0.52362,0.80025,0.44258,0.4022153388203818,0.5552104757683959,0.6578155925329512,0.517201658493855,188.71266484260548,31.0857784748077,108.027,1042.22,81.0658866666666,2.9305839538574,255.8505594730377,902.8244523207346,yolo8m_320,YOLOv8
0.6556,0.84644,0.83437,0.78411,0.55778,0.88038,0.89385,0.81338,0.30491,0.55299,0.80505,0.47105,0.4155666165066169,0.5722496066753748,0.6898662196515144,0.5198982506549326,214.1610097885131,36.6870446999867,130.555,1267.0866666666666,93.5287633333333,3.0857682228088,314.3494713306427,1067.125652631124,yolo8m_352,YOLOv8
0.66253,0.8559,0.82963,0.79251,0.56827,0.89015,0.89877,0.82684,0.32124,0.58248,0.81735,0.49908,0.4282698319232227,0.5852592171171646,0.6890506729166498,0.5331291920092017,238.6798834800719,42.0457172393798,145.77599999999998,1499.746666666667,105.8592066666666,3.0460810661315,372.5969111919403,1239.7929171721141,yolo8m_384,YOLOv8
0.67117,0.86061,0.83561,0.8013,0.57432,0.89857,0.90815,0.83924,0.33821,0.6096,0.83059,0.52048,0.4423046274159397,0.6023225616619956,0.6968853983358148,0.5504161763774478,296.8375651041666,49.2148339748382,169.56766666666658,1779.4666666666667,122.8727133333333,3.537950515747,453.082731962204,1533.7385209401446,yolo8m_416,YOLOv8
0.67073,0.86191,0.84391,0.79589,0.56167,0.90062,0.90559,0.84237,0.34986,0.63245,0.82992,0.54485,0.4497758644525939,0.6133971933743492,0.6963060501967794,0.5555426675900653,325.2694237232207,57.9896187782287,187.4456666666666,2052.32,139.02712666666662,3.6620497703552,541.069700717926,1740.390051603317,yolo8m_448,YOLOv8
0.67401,0.86227,0.83696,0.80205,0.58581,0.90693,0.91175,0.85112,0.36222,0.65687,0.83792,0.57033,0.4603951312029708,0.623132275912307,0.6864030183344179,0.579083426641018,371.7163562774657,64.52151179313651,211.4573333333333,2384.26,158.87567,4.1261291503906,631.6872191429138,2042.7532267570493,yolo8m_480,YOLOv8
0.42984,0.62842,0.71662,0.55711,0.31299,0.61201,0.72628,0.52603,0.12654,0.25382,0.62371,0.21734,0.1392636747526509,0.2163933351374949,0.4271857143954328,0.2131438845252068,20.0503210226694,1.8932509422301,8.047,26.1933333333333,14.2477166666666,1.0358643531799,11.0915184020996,36.7963937918344,yolo8n_160,YOLOv8
0.47239,0.67855,0.73118,0.60741,0.36881,0.69158,0.77757,0.60865,0.15105,0.3,0.6665,0.25719,0.1774294589826509,0.2711586424870286,0.4761101030545315,0.2620147864699114,20.6528294086456,2.26363102595,10.7196666666666,36.2633333333333,17.5698166666666,1.0371708869934,14.260379076004,47.8729645411173,yolo8n_192,YOLOv8
0.50575,0.7126,0.76331,0.63429,0.38024,0.73663,0.8047,0.65688,0.1763,0.34285,0.71246,0.29278,0.2111945035359423,0.3172212333930541,0.5144431436963826,0.2980870354432915,22.1398901939391,2.8302498658497,13.2573333333333,50.199999999999896,14.7963633333333,1.0672569274902,19.8764669895172,64.50637459754931,yolo8n_224,YOLOv8
0.53937,0.7429,0.76704,0.67309,0.45056,0.78746,0.83549,0.70778,0.19848,0.38228,0.72726,0.32738,0.2364436499230218,0.350465213301311,0.5250555682931182,0.3306690182490776,23.759291966756106,3.3271137873331,16.140333333333302,66.18333333333331,17.735856666666603,1.1016488075256,24.062077999114894,78.52591554323821,yolo8n_256,YOLOv8
0.56567,0.76711,0.78136,0.68957,0.476,0.81629,0.85342,0.73716,0.21839,0.41806,0.73844,0.35893,0.2587515295765059,0.3800957789460487,0.548742587656444,0.3578667854150689,33.2174619038899,4.031356573104801,23.6543333333333,84.21333333333331,20.74674,1.1618900299072,32.212098836898804,102.439127365748,yolo8n_288,YOLOv8
0.58121,0.78282,0.78445,0.71026,0.49846,0.83806,0.86423,0.76255,0.24077,0.45579,0.76456,0.39251,0.2769394332508799,0.4047041704844227,0.574180868602926,0.3793694087330032,36.7988097667693,4.575655062993301,27.562,104.79,23.8016266666666,1.1805295944213,40.17667770385739,130.554992755254,yolo8n_320,YOLOv8
0.59529,0.79575,0.77985,0.73107,0.51309,0.85096,0.87407,0.77545,0.25636,0.48568,0.76588,0.41832,0.2940609788227498,0.4258191742541781,0.5888814281236529,0.3920218927647879,42.621870438257794,5.4133129119872,33.1006666666666,125.26,26.0206966666666,1.2059593200683,50.3098702430725,155.38391629854831,yolo8n_352,YOLOv8
0.6045,0.80442,0.81065,0.72331,0.52715,0.8641,0.88322,0.79055,0.27437,0.51685,0.7792,0.44703,0.3086354858707961,0.444387586616466,0.5945788121596174,0.4096343227364646,45.9158897399901,6.0707696278889,36.682,151.9799999999999,30.3562466666666,1.2741327285766,58.9015042781829,182.8781787554422,yolo8n_384,YOLOv8
0.61657,0.81467,0.80556,0.74278,0.53877,0.8735,0.88899,0.80155,0.28993,0.54151,0.79438,0.46899,0.3205738597420116,0.4614844272174469,0.6028486189553279,0.4264608749562747,55.862193902333495,7.078814903895,45.1633333333333,182.4133333333333,35.032059999999994,1.3080215454101,71.8326377868652,208.7026115258534,yolo8n_416,YOLOv8
0.62197,0.82288,0.81173,0.74711,0.52963,0.87748,0.89046,0.80562,0.30308,0.56489,0.8047,0.48849,0.3306416306798664,0.4732622404783388,0.6020137882011978,0.436805485501779,63.3391320705413,7.7353592713673,50.4966666666666,215.4166666666666,39.3011666666666,1.3676762580871,85.9025061130523,251.0513877868652,yolo8n_448,YOLOv8
0.62563,0.8264,0.81055,0.75284,0.55523,0.88481,0.8991,0.81457,0.31575,0.58633,0.80853,0.51108,0.3411267144808407,0.4863695977696161,0.6137338333506616,0.4447088875012032,68.5506538550058,8.8359193007151,57.6909999999999,247.8399999999999,43.9346233333333,1.4226222038269,100.4167640209198,286.5519877274831,yolo8n_480,YOLOv8
0.51228,0.71844,0.78119,0.64227,0.35977,0.65866,0.77193,0.55292,0.15141,0.29234,0.67664,0.24068,0.209236847658362,0.3154405422400582,0.5186497711445188,0.3033308493133677,33.2875533898671,4.9711334705352,15.7256666666666,118.1766666666666,21.0200333333333,1.5164542198181,31.6696786880493,105.3064739704131,yolo8s_160,YOLOv8
0.55289,0.75529,0.77815,0.69404,0.41786,0.73359,0.81178,0.64199,0.18071,0.3443,0.70892,0.2856,0.2471150881147725,0.3645975581744413,0.5666770451648704,0.3398907917018167,40.1235957940419,6.318807204564299,20.323,160.76333333333332,22.0468233333333,1.5305256843566,38.1265926361083,138.1490691502888,yolo8s_192,YOLOv8
0.5881,0.79004,0.80276,0.72053,0.42082,0.77552,0.82889,0.69151,0.20816,0.3916,0.74224,0.32769,0.280885550746485,0.4093185429281839,0.5758404143628224,0.3818462026211063,47.1965436140695,7.7924835681914,27.0976666666666,227.0533333333333,28.0806566666666,1.5518045425415,55.3485226631164,180.3278235594431,yolo8s_224,YOLOv8
0.61146,0.80819,0.80271,0.74708,0.49772,0.82948,0.86526,0.75262,0.23193,0.43434,0.75954,0.3659,0.3061312092878969,0.4443556054246583,0.5972214876171148,0.4119794766304198,52.0985567569732,9.2400880654652,34.6043333333333,225.4433333333333,35.4053133333333,1.5558671951293,64.3141222000122,221.7500436306,yolo8s_256,YOLOv8
0.63231,0.82565,0.82234,0.74998,0.51737,0.84958,0.87573,0.77885,0.25252,0.47117,0.77003,0.40048,0.3303752623500033,0.4746366022295875,0.6183292052499716,0.4416558209931533,74.7344414393106,10.7587059338887,49.512333333333295,292.18,44.3103599999999,1.6890740394592,87.3085594177246,293.2492057482401,yolo8s_288,YOLOv8
0.64134,0.83232,0.81676,0.76641,0.534,0.8658,0.88575,0.79917,0.27575,0.50987,0.78741,0.43522,0.3525303924794643,0.5001624885248344,0.6453837651386249,0.4582399840249094,85.61770280202221,12.7527741591135,60.5116666666666,358.94,50.819336666666594,1.6880774497985,107.8073370456695,353.676168123881,yolo8s_320,YOLOv8
0.65327,0.84256,0.82506,0.77529,0.54721,0.87756,0.89345,0.80847,0.29265,0.54014,0.80565,0.46054,0.3663092953929785,0.5187049302324557,0.6543462846239784,0.4760154500239794,94.4333628813425,14.675748348236,70.191,439.71,55.803713333333306,1.8310952186584,133.3395087718963,435.4095613956451,yolo8s_352,YOLOv8
0.6594,0.84609,0.81553,0.78397,0.55819,0.88763,0.89762,0.82219,0.3094,0.57058,0.81269,0.49168,0.3834363115000264,0.5374964428111589,0.6652683350731652,0.4878794257994533,108.4715421994526,16.8195625146229,80.6336666666666,521.9066666666668,62.368930000000006,1.7720079421997,155.25047779083252,506.56245311101276,yolo8s_384,YOLOv8
